"","layer","table_name","table_path","column_name"
"383","raw","injuries","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/injuries","season"
"384","raw","injuries","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/injuries","source_file_type"
"385","raw","injuries","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/injuries","source_name"
"386","raw","injuries","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/injuries","source_version"
"387","raw","injuries","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/injuries","team"
"388","raw","injuries","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/injuries","week"
"389","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","avg_cushion"
"390","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","avg_expected_yac"
"391","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","avg_intended_air_yards"
"392","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","avg_separation"
"393","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","avg_yac"
"394","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","avg_yac_above_expectation"
"395","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","catch_percentage"
"396","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","ingestion_ts"
"397","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","percent_share_of_intended_air_yards"
"398","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","player_display_name"
"399","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","player_first_name"
"400","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","player_gsis_id"
"401","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","player_jersey_number"
"402","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","player_last_name"
"403","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","player_position"
"404","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","player_short_name"
"405","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","rec_touchdowns"
"406","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","receptions"
"407","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","row_hash"
"408","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","season"
"409","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","season_type"
"410","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","source_file_type"
"411","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","source_name"
"412","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","source_version"
"413","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","stat_type"
"414","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","targets"
"415","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","team_abbr"
"416","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","week"
"417","raw","nextgen_stats","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/nextgen_stats","yards"
"418","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","aborted_play"
"419","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","air_epa"
"420","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","air_wpa"
"421","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","air_yards"
"422","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle"
"423","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle_1_player_id"
"424","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle_1_player_name"
"425","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle_1_team"
"426","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle_2_player_id"
"427","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle_2_player_name"
"428","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle_2_team"
"429","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle_3_player_id"
"430","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle_3_player_name"
"431","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle_3_team"
"432","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle_4_player_id"
"433","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle_4_player_name"
"434","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","assist_tackle_4_team"
"435","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","away_coach"
"436","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","away_score"
"437","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","away_team"
"438","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","away_timeouts_remaining"
"439","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","away_wp"
"440","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","away_wp_post"
"441","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","blocked_player_id"
"442","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","blocked_player_name"
"443","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","comp_air_epa"
"444","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","comp_air_wpa"
"445","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","comp_yac_epa"
"446","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","comp_yac_wpa"
"447","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","complete_pass"
"448","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","cp"
"449","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","cpoe"
"450","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","def_wp"
"451","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","defensive_extra_point_attempt"
"452","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","defensive_extra_point_conv"
"453","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","defensive_two_point_attempt"
"454","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","defensive_two_point_conv"
"455","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","defteam"
"456","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","defteam_score"
"457","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","defteam_score_post"
"458","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","defteam_timeouts_remaining"
"459","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","desc"
"460","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","div_game"
"461","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","down"
"462","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive"
"463","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_end_transition"
"464","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_end_yard_line"
"465","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_ended_with_score"
"466","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_first_downs"
"467","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_game_clock_end"
"468","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_game_clock_start"
"469","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_inside20"
"470","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_play_count"
"471","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_play_id_ended"
"472","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_play_id_started"
"473","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_quarter_end"
"474","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_quarter_start"
"475","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_real_start_time"
"476","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_start_transition"
"477","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_start_yard_line"
"478","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_time_of_possession"
"479","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","drive_yards_penalized"
"480","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","end_clock_time"
"481","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","end_yard_line"
"482","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","ep"
"483","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","epa"
"484","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","extra_point_attempt"
"485","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","extra_point_prob"
"486","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","extra_point_result"
"487","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fantasy"
"488","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fantasy_id"
"489","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fantasy_player_id"
"490","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fantasy_player_name"
"491","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fg_prob"
"492","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","field_goal_attempt"
"493","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","field_goal_result"
"494","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","first_down"
"495","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","first_down_pass"
"496","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","first_down_penalty"
"497","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","first_down_rush"
"498","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fixed_drive"
"499","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fixed_drive_result"
"500","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","forced_fumble_player_1_player_id"
"501","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","forced_fumble_player_1_player_name"
"502","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","forced_fumble_player_1_team"
"503","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","forced_fumble_player_2_player_id"
"504","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","forced_fumble_player_2_player_name"
"505","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","forced_fumble_player_2_team"
"506","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fourth_down_converted"
"507","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fourth_down_failed"
"508","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble"
"509","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble_forced"
"510","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble_lost"
"511","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble_not_forced"
"512","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble_out_of_bounds"
"513","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble_recovery_1_player_id"
"514","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble_recovery_1_player_name"
"515","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble_recovery_1_team"
"516","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble_recovery_1_yards"
"517","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble_recovery_2_player_id"
"518","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble_recovery_2_player_name"
"519","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble_recovery_2_team"
"520","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumble_recovery_2_yards"
"521","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumbled_1_player_id"
"522","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumbled_1_player_name"
"523","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumbled_1_team"
"524","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumbled_2_player_id"
"525","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumbled_2_player_name"
"526","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","fumbled_2_team"
"527","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","game_date"
"528","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","game_half"
"529","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","game_id"
"530","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","game_seconds_remaining"
"531","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","game_stadium"
"532","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","goal_to_go"
"533","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","half_sack_1_player_id"
"534","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","half_sack_1_player_name"
"535","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","half_sack_2_player_id"
"536","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","half_sack_2_player_name"
"537","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","half_seconds_remaining"
"538","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","home_coach"
"539","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","home_opening_kickoff"
"540","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","home_score"
"541","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","home_team"
"542","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","home_timeouts_remaining"
"543","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","home_wp"
"544","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","home_wp_post"
"545","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","id"
"546","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","incomplete_pass"
"547","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","ingestion_ts"
"548","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","interception"
"549","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","interception_player_id"
"550","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","interception_player_name"
"551","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","jersey_number"
"552","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","kick_distance"
"553","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","kicker_player_id"
"554","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","kicker_player_name"
"555","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","kickoff_attempt"
"556","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","kickoff_downed"
"557","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","kickoff_fair_catch"
"558","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","kickoff_in_endzone"
"559","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","kickoff_inside_twenty"
"560","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","kickoff_out_of_bounds"
"561","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","kickoff_returner_player_id"
"562","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","kickoff_returner_player_name"
"563","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_interception_player_id"
"564","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_interception_player_name"
"565","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_kickoff_returner_player_id"
"566","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_kickoff_returner_player_name"
"567","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_punt_returner_player_id"
"568","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_punt_returner_player_name"
"569","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_receiver_player_id"
"570","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_receiver_player_name"
"571","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_receiving_yards"
"572","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_reception"
"573","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_recovery"
"574","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_return"
"575","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_rush"
"576","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_rusher_player_id"
"577","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_rusher_player_name"
"578","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_rushing_yards"
"579","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_sack_player_id"
"580","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","lateral_sack_player_name"
"581","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","location"
"582","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","name"
"583","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","nfl_api_id"
"584","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","no_huddle"
"585","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","no_score_prob"
"586","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","old_game_id"
"587","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","opp_fg_prob"
"588","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","opp_safety_prob"
"589","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","opp_td_prob"
"590","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","order_sequence"
"591","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","out_of_bounds"
"592","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","own_kickoff_recovery"
"593","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","own_kickoff_recovery_player_id"
"594","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","own_kickoff_recovery_player_name"
"595","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","own_kickoff_recovery_td"
"596","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","pass"
"597","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","pass_attempt"
"598","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","pass_defense_1_player_id"
"599","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","pass_defense_1_player_name"
"600","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","pass_defense_2_player_id"
"601","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","pass_defense_2_player_name"
"602","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","pass_length"
"603","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","pass_location"
"604","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","pass_oe"
"605","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","pass_touchdown"
"606","raw","pbp","C:/Users/cincy/OneDrive/Documents/Sam R Work/nflmonad/data/raw/pbp","passer"
